stkcd	stknm	year	province	region_name	city	indnm	sub_ind	rd_high	rd_me	innov_qual1	innov_qual2	hr_struct	human_cap	oper_eff	tech_dens	profit	growth_exp	de_involution_index
2859	洁美科技	2018	浙江省	东部地区	湖州市	计算机、通信和其他电子设备制造业	计算机外围设备制造	0.048634623	0.118421053	1	0	0.076225045	9.2034	0.7131	0.047256	0.21	0.315826	0.5973927
2859	洁美科技	2019	浙江省	东部地区	湖州市	计算机、通信和其他电子设备制造业	计算机外围设备制造	0.074666529	0.130104463	1	0	0.096391263	9.6541	0.4497	0.046599	0.1244	-0.276549	0.5660565
2859	洁美科技	2020	浙江省	东部地区	湖州市	计算机、通信和其他电子设备制造业	计算机外围设备制造	0.054830316	0.117316017	1	0	0.09004329	11.0722	0.533	0.049125	0.2029	0.502888	0.6512054
2859	洁美科技	2021	浙江省	东部地区	湖州市	计算机、通信和其他电子设备制造业	计算机外围设备制造	0.059470049	0.120632586	1	0	0.091210004	13.725	0.5111	0.039303	0.209	0.305773	0.6087783
2859	洁美科技	2022	浙江省	东部地区	湖州市	计算机、通信和其他电子设备制造业	计算机外围设备制造	0.071473335	0.137064071	1	0	0.007704785	13.5684	0.2941	0.039995	0.1275	-0.300967	0.3859807
2859	洁美科技	2023	浙江省	东部地区	嘉兴市	计算机、通信和其他电子设备制造业	计算机外围设备制造	0.058866472	0.107064822	1	0	0.015294975	13.1581	0.3157	0.047106	0.1626	0.208337	0.4207718
2860	星帅尔	2017	浙江省	东部地区	杭州市	电气机械及器材制造业	电池制造	0.04562347	0.098452883	1	1	0.005625879	9.6125	0.5752	0.017423	0.2577	0.156490527	0.8469037
2860	星帅尔	2018	浙江省	东部地区	杭州市	电气机械及器材制造业	电池制造	0.047825622	0.090439276	1	1	0.002583979	9.7776	0.4789	0.014947	0.2471	0.153271	0.7983419
2860	星帅尔	2019	浙江省	东部地区	杭州市	电气机械及器材制造业	电池制造	0.044478647	0.079320113	1	1	0.001416431	8.0807	0.6262	0.05408	0.2734	0.73078	0.9313158
2860	星帅尔	2020	浙江省	东部地区	杭州市	电气机械及器材制造业	电池制造	0.040106293	0.107859532	1	1	0.005016722	12.1782	0.6119	0.042411	0.119	0.308926	0.9389808
2860	星帅尔	2021	浙江省	东部地区	杭州市	电气机械及器材制造业	电池制造	0.035943335	0.11816839	1	1	0.003692762	13.5809	0.7681	0.039008	0.1107	0.476399	0.9443542
2860	星帅尔	2022	浙江省	东部地区	杭州市	电气机械及器材制造业	电池制造	0.033754491	0.107438017	1	1	0.052592036	13.0736	0.8886	0.043814	0.0633	0.424306	1.030814
2860	星帅尔	2023	浙江省	东部地区	杭州市	电气机械及器材制造业	电池制造	0.024397148	0.101634684	1	1	0.054015636	15.2999	0.9788	0.03128	0.074	0.47681	1.005823
2861	瀛通通讯	2017	湖北省	中部地区	咸宁市	计算机、通信和其他电子设备制造业	通信系统设备制造	0.055689968	0.063372718	1	0	0.002416756	6.3091	0.77	0.051307	0.117	0.156490527	0.4334174
2861	瀛通通讯	2018	湖北省	中部地区	咸宁市	计算机、通信和其他电子设备制造业	通信系统设备制造	0.048718934	0.060182101	1	0	0.001110371	6.6237	0.6843	0.058099	0.0706	0.242154	0.412147
2861	瀛通通讯	2019	湖北省	中部地区	咸宁市	计算机、通信和其他电子设备制造业	通信系统设备制造	0.050802058	0.097493888	1	0	0.003667482	8.2973	0.7864	0.075323	0.0643	0.235776	0.5006534
2861	瀛通通讯	2020	湖北省	中部地区	咸宁市	计算机、通信和其他电子设备制造业	通信系统设备制造	0.068592275	0.112459836	1	0	0.005712246	8.2024	0.7677	0.05895	0.0372	0.090334	0.5089113
2861	瀛通通讯	2021	湖北省	中部地区	咸宁市	计算机、通信和其他电子设备制造业	通信系统设备制造	0.085920845	0.124165554	1	0	0.004450378	10.5169	0.6106	0.096184	-0.0347	-0.133478	0.5729151
2861	瀛通通讯	2022	湖北省	中部地区	咸宁市	计算机、通信和其他电子设备制造业	通信系统设备制造	0.068829824	0.114788004	1	0	0.005170631	11.7487	0.4458	0.097366	-0.1623	-0.307432	0.5095988
2861	瀛通通讯	2023	湖北省	中部地区	咸宁市	计算机、通信和其他电子设备制造业	通信系统设备制造	0.058509824	0.102131879	1	0	0.005453644	11.1693	0.4673	0.089996	-0.1048	0.040473	0.4985777
2863	今飞凯达	2017	浙江省	东部地区	金华市	汽车制造业	汽车零部件及配件制造	0.03006946	0.089859594	1	0	0.100156006	7.0109	0.769	0.049109	0.0246	0.156490527	0.5702967
2863	今飞凯达	2018	浙江省	东部地区	金华市	汽车制造业	汽车零部件及配件制造	0.030041995	0.078480437	1	0	0.078252957	7.3198	0.7291	0.04944	0.0228	0.115376	0.5074809
2863	今飞凯达	2019	浙江省	东部地区	金华市	汽车制造业	汽车零部件及配件制造	0.027891858	0.080880074	1	0	0.003098853	9.945	0.6892	0.050319	0.0202	0.023579	0.3786692
2863	今飞凯达	2020	浙江省	东部地区	金华市	汽车制造业	汽车零部件及配件制造	0.027940805	0.066295547	1	0	0.003036437	8.0152	0.6343	0.046847	0.0212	0.057319	0.3538983
2863	今飞凯达	2021	浙江省	东部地区	金华市	汽车制造业	汽车零部件及配件制造	0.038639578	0.064689338	1	0	0.003323958	10.4283	0.7143	0.043883	0.0345	0.269902	0.3937263
2863	今飞凯达	2022	浙江省	东部地区	金华市	汽车制造业	汽车零部件及配件制造	0.039799777	0.074776483	1	0	0.002980222	11.1772	0.6936	0.035127	0.027	0.06671	0.3703203
2863	今飞凯达	2023	浙江省	东部地区	金华市	汽车制造业	汽车零部件及配件制造	0.035325521	0.100565308	1	0	0.003570366	13.476	0.6392	0.030517	0.0169	0.045071	0.3661135
2864	盘龙药业	2017	陕西省	西部地区	商洛市	医药制造业	中药饮片加工	0.007288083	0.099130435	1	0	0.217391304	5.5593	0.5993	0.083128	0.116	0.156490527	0.7844771
2864	盘龙药业	2018	陕西省	西部地区	商洛市	医药制造业	中药饮片加工	0.016938725	0.085803432	1	0	0.212168487	6.275	0.6232	0.074559	0.1322	0.298988	0.7732545
2864	盘龙药业	2019	陕西省	西部地区	商洛市	医药制造业	中药饮片加工	0.021417104	0.085991678	1	0	0	7.3426	0.6992	0.063929	0.1175	0.247603	0.393652
2864	盘龙药业	2020	陕西省	西部地区	商洛市	医药制造业	中药饮片加工	0.019350414	0.059371362	1	0	0.200232829	7.0082	0.641	0.049694	0.121	0.097728	0.6775243
2864	盘龙药业	2021	陕西省	西部地区	商洛市	医药制造业	中药饮片加工	0.015804694	0.07436182	1	0	0.230854606	8.5856	0.7121	0.042351	0.1065	0.323986	0.7401766
2864	盘龙药业	2022	陕西省	西部地区	商洛市	医药制造业	中药饮片加工	0.018714714	0.073796791	1	0	0.225668449	9.3099	0.5976	0.028434	0.1059	0.097814	0.6441951
2864	盘龙药业	2023	陕西省	西部地区	商洛市	医药制造业	中药饮片加工	0.02065233	0.079861111	1	0	0.280092593	10.1466	0.4837	0.02483	0.1137	0.006707	0.6563537
2865	钧达股份	2017	海南省	东部地区	海口市	汽车制造业	改装汽车制造	0.036302199	0.040280857	1	0	0.001478197	7.0448	0.7332	0.039882	0.0585	0.156490527	0.3542654
2865	钧达股份	2018	海南省	东部地区	海口市	汽车制造业	改装汽车制造	0.040883938	0.058823529	1	0	0.00143472	8.8116	0.4931	0.050169	0.0464	-0.217149	0.3226024
2865	钧达股份	2019	海南省	东部地区	海口市	汽车制造业	改装汽车制造	0.05793657	0.078208955	1	0	0.00119403	10.2448	0.4372	0.06016	0.0208	-0.083884	0.3964602
2865	钧达股份	2020	海南省	东部地区	海口市	汽车制造业	改装汽车制造	0.062112402	0.069620253	1	0	0.001726122	9.0177	0.4642	0.075897	0.0158	0.038393	0.4520214
2865	钧达股份	2021	海南省	东部地区	海口市	汽车制造业	改装汽车制造	0.043103829	0.093245228	1	0	0.005506608	9.0196	0.7274	0.049828	-0.0469	2.335436	0.5325194
2865	钧达股份	2022	海南省	东部地区	海口市	汽车制造业	改装汽车制造	0.021514343	0.169471509	1	0	0.010333629	11.5483	1.4957	0.016783	0.0708	3.049534	0.6675927
2865	钧达股份	2023	海南省	东部地区	海口市	汽车制造业	改装汽车制造	0.016281245	0.163057941	1	0	0.022136204	13.5449	1.3387	0.013004	0.0437	0.608998	0.5307581
2866	传艺科技	2017	江苏省	东部地区	扬州市	计算机、通信和其他电子设备制造业	电子元件及电子专用材料制造	0.036830427	0.104384134	1	1	0.034794711	8.8533	0.8343	0.02177	0.1163	0.156490527	0.9167505
2866	传艺科技	2018	江苏省	东部地区	扬州市	计算机、通信和其他电子设备制造业	电子元件及电子专用材料制造	0.033660103	0.07364685	1	1	0.027950311	5.3473	0.8495	0.01545	0.0843	0.709495	0.8936902
2866	传艺科技	2019	江苏省	东部地区	扬州市	计算机、通信和其他电子设备制造业	电子元件及电子专用材料制造	0.034579608	0.136709996	1	1	0.064096818	14.566	0.9193	0.013794	0.0484	0.341995	1.039126
2866	传艺科技	2020	江苏省	东部地区	扬州市	计算机、通信和其他电子设备制造业	电子元件及电子专用材料制造	0.032667443	0.150398406	1	1	0.004482072	17.2897	0.7967	0.009523	0.0763	0.153792	0.9376232
2866	传艺科技	2021	江苏省	东部地区	扬州市	计算机、通信和其他电子设备制造业	电子元件及电子专用材料制造	0.043808657	0.150526844	1	1	0.003512293	20.3357	0.6309	0.026224	0.0856	0.085102	0.9387805
2866	传艺科技	2022	江苏省	东部地区	扬州市	计算机、通信和其他电子设备制造业	电子元件及电子专用材料制造	0.044985223	0.164004914	1	1	0.007985258	22.9841	0.5744	0.028208	0.057	0.040744	0.9517108
2866	传艺科技	2023	江苏省	东部地区	扬州市	计算机、通信和其他电子设备制造业	电子元件及电子专用材料制造	0.057987053	0.185698448	1	1	0.004988914	21.0832	0.4531	0.023853	0.0143	-0.112665	0.9027427
2868	绿康生化	2017	福建省	东部地区	南平市	医药制造业	化学药品原料药制造	0.037577177	0.105788423	1	0	0.017964072	10.5057	0.6663	0.018168	0.2289	0.156490527	0.4241096
2868	绿康生化	2018	福建省	东部地区	南平市	医药制造业	化学药品原料药制造	0.04230894	0.1121673	1	0	0.020912548	11.0837	0.4418	0.041932	0.2169	-0.082894	0.4055039
2868	绿康生化	2019	福建省	东部地区	南平市	医药制造业	化学药品原料药制造	0.061067802	0.109565217	1	0	0.026086957	10.1503	0.3352	0.033485	0.1871	-0.117725	0.3847891
2868	绿康生化	2020	福建省	东部地区	南平市	医药制造业	化学药品原料药制造	0.064622555	0.102134146	1	0	0.021341463	8.6927	0.3109	0.043269	0.1393	0.014437	0.4022942
2868	绿康生化	2021	福建省	东部地区	南平市	医药制造业	化学药品原料药制造	0.06830521	0.111869031	1	0	0.019099591	9.4539	0.3258	0.032467	-0.0728	0.17927	0.37652
2868	绿康生化	2022	福建省	东部地区	南平市	医药制造业	化学药品原料药制造	0.06616614	0.109137056	1	0	0.015228426	10.4203	0.2641	0.025324	-0.3721	-0.092288	0.3038559
2868	绿康生化	2023	福建省	东部地区	南平市	医药制造业	化学药品原料药制造	0.054300716	0.165322581	1	0	0.016129032	10.5175	0.3164	0.067282	-0.4391	0.537076	0.4817781
2869	金溢科技	2017	广东省	东部地区	深圳市	计算机、通信和其他电子设备制造业	通信终端设备制造	0.107859504	0.274456522	1	1	0	22.8132	0.5619	0.026298	0.141	0.156490527	1.206559
2869	金溢科技	2018	广东省	东部地区	深圳市	计算机、通信和其他电子设备制造业	通信终端设备制造	0.121312979	0.248626374	1	1	0	25.6044	0.4374	0.025542	0.0275	-0.029859	1.174987
2869	金溢科技	2019	广东省	东部地区	深圳市	计算机、通信和其他电子设备制造业	通信终端设备制造	0.03520226	0.207692308	1	1	0	33.3699	1.0755	0.008687	0.3051	3.734902	1.300988
2869	金溢科技	2020	广东省	东部地区	深圳市	计算机、通信和其他电子设备制造业	通信终端设备制造	0.079432731	0.290858726	1	1	0	35.3235	0.4577	0.011633	0.4022	-0.4533	1.142567
2869	金溢科技	2021	广东省	东部地区	深圳市	计算机、通信和其他电子设备制造业	通信终端设备制造	0.275016987	0.229916898	1	1	0	28.3465	0.1086	0.017966	-0.6391	-0.807146	1.23944
2869	金溢科技	2022	广东省	东部地区	深圳市	计算机、通信和其他电子设备制造业	通信终端设备制造	0.143758425	0.273809524	1	1	0	29.8537	0.1872	0.011665	0.0392	0.628927	1.153565
2869	金溢科技	2023	广东省	东部地区	深圳市	计算机、通信和其他电子设备制造业	通信终端设备制造	0.128013536	0.273178808	1	1	0	28.6562	0.1938	0.010968	0.0962	0.043154	1.032856
2871	伟隆股份	2017	山东省	东部地区	青岛市	通用设备制造业	泵、阀门、压缩机及类似机械制造	0.037205787	0.086603518	1	0	0.0067659	8.119	0.5294	0.058756	0.212	0.156490527	0.4286585
2871	伟隆股份	2018	山东省	东部地区	青岛市	通用设备制造业	泵、阀门、压缩机及类似机械制造	0.032065558	0.074901445	1	0	0.006570302	8.9797	0.4782	0.04849	0.2241	0.210431	0.369947
2871	伟隆股份	2019	山东省	东部地区	青岛市	通用设备制造业	泵、阀门、压缩机及类似机械制造	0.060103426	0.084137931	1	0	0.009655172	9.968	0.4482	0.04676	0.1492	0.024577	0.3996668
2871	伟隆股份	2020	山东省	东部地区	青岛市	通用设备制造业	泵、阀门、压缩机及类似机械制造	0.061632428	0.088235294	1	0	0.007352941	10.4275	0.4128	0.040742	0.1682	-0.029941	0.3922069
2871	伟隆股份	2021	山东省	东部地区	青岛市	通用设备制造业	泵、阀门、压缩机及类似机械制造	0.058280889	0.117486339	1	0	0.012295082	11.7181	0.4719	0.038787	0.1469	0.204802	0.4302227
2871	伟隆股份	2022	山东省	东部地区	青岛市	通用设备制造业	泵、阀门、压缩机及类似机械制造	0.049069882	0.123056995	1	0	0.011658031	13.3466	0.5734	0.033725	0.2474	0.301036	0.4511597
2871	伟隆股份	2023	山东省	东部地区	青岛市	通用设备制造业	泵、阀门、压缩机及类似机械制造	0.046170189	0.128939828	1	0	0.011461318	15.4557	0.5671	0.048775	0.2105	0.055675	0.4638058
2873	新天药业	2017	贵州省	西部地区	贵阳市	医药制造业	兽用药品制造	0.034612263	0.108194113	1	0	0.042959427	7.2404	0.9698	0.057372	0.097	0.156490527	0.5516474
2873	新天药业	2018	贵州省	西部地区	贵阳市	医药制造业	兽用药品制造	0.046046858	0.101249178	1	0	0.060486522	7.8891	0.7543	0.050471	0.1014	0.018403	0.5222678
2873	新天药业	2019	贵州省	西部地区	贵阳市	医药制造业	兽用药品制造	0.03985713	0.113223855	1	0	0.07951599	13.7663	0.7479	0.07427	0.0916	0.113903	0.6648389
2873	新天药业	2020	贵州省	西部地区	贵阳市	医药制造业	兽用药品制造	0.037859894	0.136622391	1	0	0.072106262	14.4806	0.5733	0.051769	0.0966	-0.028954	0.5815062
2873	新天药业	2021	贵州省	西部地区	贵阳市	医药制造业	兽用药品制造	0.029787803	0.139352306	1	0	0.071638862	17.6342	0.6338	0.057407	0.1026	0.291496	0.6257512
2873	新天药业	2022	贵州省	西部地区	贵阳市	医药制造业	兽用药品制造	0.031673806	0.186221744	1	0	0.096878364	20.0588	0.6467	0.046808	0.1025	0.121492	0.6648529
2873	新天药业	2023	贵州省	西部地区	贵阳市	医药制造业	兽用药品制造	0.059341164	0.108784474	1	0	0.068437181	12.1979	0.5086	0.043687	0.0848	-0.122915	0.4828398
2876	三利谱	2017	广东省	东部地区	深圳市	计算机、通信和其他电子设备制造业	广播电视节目制作及发射设备制造	0.08095559	0.062897078	1	1	0.023506989	9.9437	0.5261	0.039718	0.1004	0.156490527	0.9463162
2876	三利谱	2018	广东省	东部地区	深圳市	计算机、通信和其他电子设备制造业	广播电视节目制作及发射设备制造	0.056681813	0.085106383	1	1	0.021276596	10.6579	0.4782	0.033787	0.0309	0.079924	0.8809236
2876	三利谱	2019	广东省	东部地区	深圳市	计算机、通信和其他电子设备制造业	广播电视节目制作及发射设备制造	0.037340071	0.060650888	1	1	0.015285996	11.3665	0.6531	0.026853	0.0346	0.64296	0.8959539
2876	三利谱	2020	广东省	东部地区	深圳市	计算机、通信和其他电子设备制造业	广播电视节目制作及发射设备制造	0.045871984	0.058903489	1	1	0.01449932	11.5325	0.6649	0.020104	0.0623	0.313259	0.8890392
2876	三利谱	2021	广东省	东部地区	深圳市	计算机、通信和其他电子设备制造业	广播电视节目制作及发射设备制造	0.044816458	0.112637363	1	1	0.01177394	13.2916	0.6434	0.016601	0.1535	0.209363	0.8684788
2876	三利谱	2022	广东省	东部地区	深圳市	计算机、通信和其他电子设备制造业	广播电视节目制作及发射设备制造	0.059887206	0.128642798	1	1	0.010407993	15.4866	0.5674	0.016246	0.0977	-0.056615	0.8597486
